origin,fit_end,val_end,test_end,horizon,source_index,target_index,method,window_length,ridge,raw_rmse,w2,min_pred_eig,reference_residual,reference_refreshed,reference_fallback
1,170,224,267,3,243,246,seasonal_window_naive,72.0,,1.259809288918275,135.33090891250248,0.02699630100893589,,,
1,170,224,267,3,244,247,cholesky_gaussian_ar,224.0,0.1,0.5432866491946157,29.927454449602656,0.1969555141176832,,,
1,170,224,267,3,244,247,euclidean_gaussian_ar,224.0,0.1,0.3670617136709264,21.99999387112326,9.999997234501198e-09,,,
1,170,224,267,3,244,247,fixed_bwar,224.0,0.1,0.5398045786041427,29.658562751522375,0.1516048790326638,,,
1,170,224,267,3,244,247,local_bwar,48.0,0.1,0.5436218266962018,30.286683421713924,0.1412642287846621,8.323485887976386e-10,1.0,0.0
1,170,224,267,3,244,247,log_euclidean_gaussian_ar,224.0,0.1,0.4784304606055395,26.102829787776994,0.12832640622715671,,,
1,170,224,267,3,244,247,persistence,,,0.8049353632053099,66.84953158635894,0.049371665918962235,,,
1,170,224,267,3,244,247,raw_var_window_ar,72.0,1e-06,0.7771021970426557,117.15060521939881,9.999999988331182e-09,,,
1,170,224,267,3,244,247,seasonal_window_naive,72.0,,0.8049353632053099,66.84958885972082,0.04936167591896378,,,
1,170,224,267,3,245,248,cholesky_gaussian_ar,224.0,0.1,0.41833531709736693,19.919665778712464,0.18090453665012604,,,
1,170,224,267,3,245,248,euclidean_gaussian_ar,224.0,0.1,0.5287152396122171,26.861063784841207,0.17457747950577776,,,
1,170,224,267,3,245,248,fixed_bwar,224.0,0.1,0.4089794532938689,18.752948815340623,0.13981389622143975,,,
1,170,224,267,3,245,248,local_bwar,48.0,0.1,0.3953489700358683,18.030085074819343,0.1320533295898877,8.21848967338148e-10,1.0,0.0
1,170,224,267,3,245,248,log_euclidean_gaussian_ar,224.0,0.1,0.3826858925471466,22.883927912877127,0.1171025810290546,,,
1,170,224,267,3,245,248,persistence,,,0.35942908538502855,23.90475275590505,0.049532498688033444,,,
1,170,224,267,3,245,248,raw_var_window_ar,72.0,1e-06,0.6660968728723269,93.87624195232858,9.999999963944483e-09,,,
1,170,224,267,3,245,248,seasonal_window_naive,72.0,,0.35942908538502877,23.904783726306356,0.049522508688027246,,,
1,170,224,267,3,246,249,cholesky_gaussian_ar,224.0,0.1,0.35783119404147234,14.327810514717125,0.16063720137570045,,,
1,170,224,267,3,246,249,euclidean_gaussian_ar,224.0,0.1,0.5830803140639077,28.506725543583705,9.999999574301944e-09,,,
1,170,224,267,3,246,249,fixed_bwar,224.0,0.1,0.35587814396544104,14.122913396856461,0.13127155183254488,,,
1,170,224,267,3,246,249,local_bwar,48.0,0.1,0.35735920108357194,14.515509740195537,0.12396090852774606,7.915324230532879e-10,1.0,0.0
1,170,224,267,3,246,249,log_euclidean_gaussian_ar,224.0,0.1,0.33733782451736927,11.547288122573129,0.10504269830520259,,,
1,170,224,267,3,246,249,persistence,,,0.7256415130294593,58.0461976577892,0.030347360356998997,,,
1,170,224,267,3,246,249,raw_var_window_ar,72.0,1e-06,0.6931328424608586,84.05336896483128,9.99999996876592e-09,,,
1,170,224,267,3,246,249,seasonal_window_naive,72.0,,0.7256415130294592,58.0462541031677,0.030337370357002368,,,
1,170,224,267,3,247,250,cholesky_gaussian_ar,224.0,0.1,0.2628159872162375,11.918172021205596,0.1469055664353266,,,
1,170,224,267,3,247,250,euclidean_gaussian_ar,224.0,0.1,0.43213758237296596,21.716157159777964,9.999997554051174e-09,,,
1,170,224,267,3,247,250,fixed_bwar,224.0,0.1,0.26657990268706294,10.389413782216314,0.12260570872004671,,,
1,170,224,267,3,247,250,local_bwar,48.0,0.1,0.2539221562861661,9.80830072741431,0.11863030094519571,7.877196254345386e-10,1.0,0.0
1,170,224,267,3,247,250,log_euclidean_gaussian_ar,224.0,0.1,0.2725207545541419,11.611927590454595,0.09554120499046646,,,
1,170,224,267,3,247,250,persistence,,,0.5703017154277931,34.74955273311851,0.03927848730734144,,,
1,170,224,267,3,247,250,raw_var_window_ar,72.0,1e-06,0.6981511680201674,96.59193323587351,9.999999995742444e-09,,,
1,170,224,267,3,247,250,seasonal_window_naive,72.0,,0.570301715427793,34.74961762426782,0.0392684973073434,,,
1,170,224,267,3,248,251,cholesky_gaussian_ar,224.0,0.1,0.3200560696750742,20.62584321840167,0.14405687923151855,,,
1,170,224,267,3,248,251,euclidean_gaussian_ar,224.0,0.1,0.33649962994371524,18.88469811430403,0.1566418728979183,,,
1,170,224,267,3,248,251,fixed_bwar,224.0,0.1,0.29896918759690866,16.97480679516351,0.11531703789494531,,,
1,170,224,267,3,248,251,local_bwar,48.0,0.1,0.22873175313450095,12.719519427814587,0.12562540407641123,8.002242298790293e-10,1.0,0.0
1,170,224,267,3,248,251,log_euclidean_gaussian_ar,224.0,0.1,0.34670981429387515,22.830971182468417,0.09340666849593977,,,
1,170,224,267,3,248,251,persistence,,,0.19031905108039224,13.432934951781373,0.04888013932993535,,,
1,170,224,267,3,248,251,raw_var_window_ar,72.0,1e-06,0.7215572286899076,114.02550198353278,9.999999862504621e-09,,,
1,170,224,267,3,248,251,seasonal_window_naive,72.0,,0.19031905108039218,13.433003434368713,0.04887014932993595,,,
1,170,224,267,3,249,252,cholesky_gaussian_ar,224.0,0.1,0.5976050998327221,36.59942073542792,0.132994380521332,,,
1,170,224,267,3,249,252,euclidean_gaussian_ar,224.0,0.1,0.585894013679453,33.468796260434814,0.16289432705684492,,,
1,170,224,267,3,249,252,fixed_bwar,224.0,0.1,0.589647639792678,34.808550267651086,0.10778669818571575,,,
1,170,224,267,3,249,252,local_bwar,48.0,0.1,0.5164725763706225,28.251586806853155,0.12189977566304583,7.736897326248355e-10,1.0,0.0
1,170,224,267,3,249,252,log_euclidean_gaussian_ar,224.0,0.1,0.6105151290374661,41.30000492303969,0.08654561719500428,,,
1,170,224,267,3,249,252,persistence,,,0.7163927660431924,53.831658231494835,0.03104025961064521,,,
1,170,224,267,3,249,252,raw_var_window_ar,72.0,1e-06,0.9042375659626329,135.72976726750656,9.999999898824896e-09,,,
1,170,224,267,3,249,252,seasonal_window_naive,72.0,,0.7163927660431922,53.831767019022536,0.031030269610651,,,
1,170,224,267,3,250,253,cholesky_gaussian_ar,224.0,0.1,0.6508564348422687,42.88039495185571,0.14461460079893718,,,
1,170,224,267,3,250,253,euclidean_gaussian_ar,224.0,0.1,0.5547142864220017,31.963276989924275,0.23488124403656047,,,
1,170,224,267,3,250,253,fixed_bwar,224.0,0.1,0.6408303181020149,39.64102140079135,0.11659320783719383,,,
1,170,224,267,3,250,253,local_bwar,48.0,0.1,0.5886952160596598,34.455977453240656,0.12272281717291277,7.271139755316979e-10,1.0,0.0
1,170,224,267,3,250,253,log_euclidean_gaussian_ar,224.0,0.1,0.6569104538396042,45.08169742491168,0.10098784641850532,,,
1,170,224,267,3,250,253,persistence,,,0.7169191078705986,48.02137180316549,0.03649803054920925,,,
1,170,224,267,3,250,253,raw_var_window_ar,72.0,1e-06,0.9663161127315684,155.4162449933829,9.99999997962702e-09,,,
1,170,224,267,3,250,253,seasonal_window_naive,72.0,,0.7169191078705986,48.021488509203934,0.03648804054919152,,,
1,170,224,267,3,251,254,cholesky_gaussian_ar,224.0,0.1,0.5687886808077837,32.82101780422647,0.1442622992679291,,,
1,170,224,267,3,251,254,euclidean_gaussian_ar,224.0,0.1,0.6338092045561047,35.38665417825861,0.24655243666351706,,,
1,170,224,267,3,251,254,fixed_bwar,224.0,0.1,0.5110268925037037,26.1268978770545,0.12931975567186269,,,
1,170,224,267,3,251,254,local_bwar,48.0,0.1,0.5083626135189688,25.336004712288744,0.12018600164728035,6.482790327901598e-10,1.0,0.0
1,170,224,267,3,251,254,log_euclidean_gaussian_ar,224.0,0.1,0.5823000034761715,35.40754027613063,0.10137532569346819,,,
1,170,224,267,3,251,254,persistence,,,0.3305355358047294,15.428394626769634,0.04210654256070883,,,
1,170,224,267,3,251,254,raw_var_window_ar,72.0,1e-06,0.8984494321655228,138.35272086115285,9.999999982151262e-09,,,
1,170,224,267,3,251,254,seasonal_window_naive,72.0,,0.3305355358047294,15.428472434119822,0.04209655256070044,,,
1,170,224,267,3,252,255,cholesky_gaussian_ar,224.0,0.1,0.4064285416709142,19.168878731954223,0.1545229690736086,,,
1,170,224,267,3,252,255,euclidean_gaussian_ar,224.0,0.1,0.6681254785521198,33.26158813494584,0.023788821588148774,,,
1,170,224,267,3,252,255,fixed_bwar,224.0,0.1,0.3494925752997315,13.341881187436735,0.13465686389842213,,,
1,170,224,267,3,252,255,local_bwar,48.0,0.1,0.3463077999358768,11.98707152658169,0.11713762186364463,7.946359774128635e-10,1.0,0.0
1,170,224,267,3,252,255,log_euclidean_gaussian_ar,224.0,0.1,0.45908299878530745,22.27650508254443,0.09440193517304689,,,
1,170,224,267,3,252,255,persistence,,,0.4797071416651759,25.617116826267498,0.04213519715097564,,,
1,170,224,267,3,252,255,raw_var_window_ar,72.0,1e-06,0.9624088739545236,125.61152036371693,9.999999912204603e-09,,,
1,170,224,267,3,252,255,seasonal_window_naive,72.0,,0.4797071416651759,25.617227365322353,0.0421252071509777,,,
1,170,224,267,3,253,256,cholesky_gaussian_ar,224.0,0.1,0.2928476134900613,12.259197764616074,0.16764501193091177,,,
1,170,224,267,3,253,256,euclidean_gaussian_ar,224.0,0.1,0.5918250659738441,26.188399006667222,0.020361607410658563,,,
1,170,224,267,3,253,256,fixed_bwar,224.0,0.1,0.30927310442576145,11.719852056454467,0.14193011188153493,,,
1,170,224,267,3,253,256,local_bwar,48.0,0.1,0.350838024426638,12.721855935537452,0.11602380249670037,9.950603123167677e-10,1.0,0.0
1,170,224,267,3,253,256,log_euclidean_gaussian_ar,224.0,0.1,0.3862218947402937,13.39182668877239,0.09302793347003628,,,
1,170,224,267,3,253,256,persistence,,,0.7832989222820927,63.501582839084634,0.04328280081379504,,,
1,170,224,267,3,253,256,raw_var_window_ar,72.0,1e-06,0.9972064344052972,113.04709643386067,9.999999988087268e-09,,,
1,170,224,267,3,253,256,seasonal_window_naive,72.0,,0.7832989222820926,63.50167371167022,0.043272810813806656,,,
1,170,224,267,3,254,257,cholesky_gaussian_ar,224.0,0.1,0.268379560763215,12.268444772816009,0.17102435672385932,,,
1,170,224,267,3,254,257,euclidean_gaussian_ar,224.0,0.1,0.39967009647626556,16.07826656191395,0.06308596487125659,,,
1,170,224,267,3,254,257,fixed_bwar,224.0,0.1,0.26975568381849535,9.672476989829383,0.13321932753607507,,,
1,170,224,267,3,254,257,local_bwar,48.0,0.1,0.3158896424940699,10.220852698415825,0.11630058793935563,4.618431963327881e-11,1.0,0.0
1,170,224,267,3,254,257,log_euclidean_gaussian_ar,224.0,0.1,0.3602257460536285,13.233432897037563,0.08891637206044162,,,
1,170,224,267,3,254,257,persistence,,,0.5847418169397725,36.25167938753444,0.06266135484489746,,,
1,170,224,267,3,254,257,raw_var_window_ar,72.0,1e-06,0.9257127457167859,120.99179745552351,9.999999996024433e-09,,,
1,170,224,267,3,254,257,seasonal_window_naive,72.0,,0.5847418169397722,36.25174283406718,0.06265136484490794,,,
1,170,224,267,3,255,258,cholesky_gaussian_ar,224.0,0.1,0.3457933938163547,19.179863696891644,0.1680860533590896,,,
1,170,224,267,3,255,258,euclidean_gaussian_ar,224.0,0.1,0.3582127533240842,17.189804691924344,0.2222098271537123,,,
1,170,224,267,3,255,258,fixed_bwar,224.0,0.1,0.3127185583095225,15.904834669069132,0.13135945682935915,,,
1,170,224,267,3,255,258,local_bwar,48.0,0.1,0.23661731549062948,10.534270190516583,0.11994720835785341,4.3002850926373375e-11,1.0,0.0
1,170,224,267,3,255,258,log_euclidean_gaussian_ar,224.0,0.1,0.3882571881707325,22.529916124917914,0.08896509449459891,,,
1,170,224,267,3,255,258,persistence,,,0.20900533119178513,11.586566926792695,0.060734376696955625,,,
1,170,224,267,3,255,258,raw_var_window_ar,72.0,1e-06,0.722293317875828,117.0113230769677,9.999999977236721e-09,,,
1,170,224,267,3,255,258,seasonal_window_naive,72.0,,0.20900533119178513,11.586598218202077,0.060724386696961105,,,
1,170,224,267,3,256,259,cholesky_gaussian_ar,224.0,0.1,0.6012739326493435,36.818097730366766,0.14897611896485394,,,
1,170,224,267,3,256,259,euclidean_gaussian_ar,224.0,0.1,0.5247553259853738,28.85219591737846,0.2093522156693168,,,
1,170,224,267,3,256,259,fixed_bwar,224.0,0.1,0.5931991763119743,35.797916261921486,0.12260991338791302,,,
1,170,224,267,3,256,259,local_bwar,48.0,0.1,0.48710375459023253,24.552418844047054,0.1239998537164383,4.291580366357503e-11,1.0,0.0
1,170,224,267,3,256,259,log_euclidean_gaussian_ar,224.0,0.1,0.5969956148156923,36.93013490242213,0.09512211734432964,,,
1,170,224,267,3,256,259,persistence,,,0.7456959652290738,54.86192897651188,0.029844652383867167,,,
1,170,224,267,3,256,259,raw_var_window_ar,72.0,1e-06,0.9169352358296473,141.36280059171887,9.999999985235516e-09,,,
1,170,224,267,3,256,259,seasonal_window_naive,72.0,,0.7456959652290736,54.86199616232937,0.029834662383882174,,,
1,170,224,267,3,257,260,cholesky_gaussian_ar,224.0,0.1,0.6621263747748357,44.152692642197756,0.16122088254255967,,,
1,170,224,267,3,257,260,euclidean_gaussian_ar,224.0,0.1,0.647737451456602,40.18271728467923,0.2283802604508489,,,
1,170,224,267,3,257,260,fixed_bwar,224.0,0.1,0.6539518618479706,42.44687200086955,0.1304092723929804,,,
1,170,224,267,3,257,260,local_bwar,48.0,0.1,0.5475861197770042,30.259046724893714,0.12441274739862337,8.4597210257873e-10,1.0,0.0
1,170,224,267,3,257,260,log_euclidean_gaussian_ar,224.0,0.1,0.6433029125237455,41.11713271041089,0.1084346044211165,,,
1,170,224,267,3,257,260,persistence,,,0.7643926546875784,55.431326168623784,0.02675857845489213,,,
1,170,224,267,3,257,260,raw_var_window_ar,72.0,1e-06,0.9557231174894801,153.3799030026994,9.999999980290518e-09,,,
1,170,224,267,3,257,260,seasonal_window_naive,72.0,,0.7643926546875784,55.43140802188994,0.0267485884548927,,,
1,170,224,267,3,258,261,cholesky_gaussian_ar,224.0,0.1,0.580957603098977,35.74784885346849,0.16887648717128087,,,
1,170,224,267,3,258,261,euclidean_gaussian_ar,224.0,0.1,0.7908806467237475,48.652714703056496,0.23748394181328988,,,
1,170,224,267,3,258,261,fixed_bwar,224.0,0.1,0.5504633125648022,31.1195616633396,0.133091929098975,,,
1,170,224,267,3,258,261,local_bwar,48.0,0.1,0.4460142295047376,21.02592840805591,0.11701698003696182,7.477844010771439e-10,1.0,0.0
1,170,224,267,3,258,261,log_euclidean_gaussian_ar,224.0,0.1,0.590751992103509,34.680648514698824,0.10296575746049372,,,
1,170,224,267,3,258,261,persistence,,,0.3259794764827565,18.95280214460509,0.037141296500875796,,,
1,170,224,267,3,258,261,raw_var_window_ar,72.0,1e-06,0.9248633674613415,132.9321971357841,9.999999992094723e-09,,,
1,170,224,267,3,258,261,seasonal_window_naive,72.0,,0.3259794764827566,18.95286051191023,0.03713130650087528,,,
1,170,224,267,3,259,262,cholesky_gaussian_ar,224.0,0.1,0.35058105272947643,18.156394727538427,0.1718009597788823,,,
1,170,224,267,3,259,262,euclidean_gaussian_ar,224.0,0.1,0.6115537623979018,27.70984351305496,1.0000001409933437e-08,,,
1,170,224,267,3,259,262,fixed_bwar,224.0,0.1,0.3146869514210241,13.61659712209757,0.13146501656785764,,,
1,170,224,267,3,259,262,local_bwar,48.0,0.1,0.25290437218056055,11.556815098251626,0.1086905228887166,8.065619190903927e-10,1.0,0.0
1,170,224,267,3,259,262,log_euclidean_gaussian_ar,224.0,0.1,0.4445855788817305,22.934322561501915,0.087564102394517,,,
1,170,224,267,3,259,262,persistence,,,0.4830124665567871,30.026463458034286,0.05354800905402779,,,
1,170,224,267,3,259,262,raw_var_window_ar,72.0,1e-06,0.9883302166147535,137.79226066060872,9.999999893572483e-09,,,
1,170,224,267,3,259,262,seasonal_window_naive,72.0,,0.483012466556787,30.026551251688243,0.053538019054026054,,,
1,170,224,267,3,260,263,cholesky_gaussian_ar,224.0,0.1,0.3076821975464688,11.69666636007316,0.15564253150694154,,,
1,170,224,267,3,260,263,euclidean_gaussian_ar,224.0,0.1,0.8674140723798521,39.09397687143289,9.999999698199359e-09,,,
1,170,224,267,3,260,263,fixed_bwar,224.0,0.1,0.3038039030186222,11.571504858753608,0.12458207915872228,,,
1,170,224,267,3,260,263,local_bwar,48.0,0.1,0.32388662050567596,13.95880992724258,0.11439084921211459,4.2167036792552787e-11,1.0,0.0
1,170,224,267,3,260,263,log_euclidean_gaussian_ar,224.0,0.1,0.23103221818156305,12.444251521367251,0.07202720228959397,,,
1,170,224,267,3,260,263,persistence,,,0.7726304156865154,62.842218096368995,0.05137207979134407,,,
1,170,224,267,3,260,263,raw_var_window_ar,72.0,1e-06,0.6367694088589677,92.8703544812007,9.999999907814663e-09,,,
1,170,224,267,3,260,263,seasonal_window_naive,72.0,,0.7726304156865151,62.84224793443438,0.051362089791341124,,,
1,170,224,267,3,261,264,cholesky_gaussian_ar,224.0,0.1,0.35815734574169783,12.405731354000206,0.16200499373060087,,,
1,170,224,267,3,261,264,euclidean_gaussian_ar,224.0,0.1,0.7638651567934028,30.42160843235277,1.0000002148821795e-08,,,
1,170,224,267,3,261,264,fixed_bwar,224.0,0.1,0.35699414456150597,12.016761863702683,0.12762550065466194,,,
1,170,224,267,3,261,264,local_bwar,48.0,0.1,0.39276628879357756,14.355801646366455,0.1199629363697658,4.499305731457915e-11,1.0,0.0
1,170,224,267,3,261,264,log_euclidean_gaussian_ar,224.0,0.1,0.25876600683987877,12.608018026564565,0.08460788911046883,,,
1,170,224,267,3,261,264,persistence,,,0.6605324103235413,43.184470280531535,0.06526129592928037,,,
1,170,224,267,3,261,264,raw_var_window_ar,72.0,1e-06,0.3887391361820237,93.29268303039481,9.99999999441247e-09,,,
1,170,224,267,3,261,264,seasonal_window_naive,72.0,,0.6605324103235413,43.184480727338226,0.06525130592928932,,,
1,170,224,267,3,262,265,cholesky_gaussian_ar,224.0,0.1,0.8504817809029843,47.160628469340224,0.16914097225736754,,,
1,170,224,267,3,262,265,euclidean_gaussian_ar,224.0,0.1,1.217126257993933,84.03987387497688,0.28993687531591356,,,
1,170,224,267,3,262,265,fixed_bwar,224.0,0.1,0.8931752176241847,53.02015943934532,0.1302767503121826,,,
1,170,224,267,3,262,265,local_bwar,48.0,0.1,0.7605011156094542,34.54727528584663,0.1359651071544219,9.386947017097751e-10,1.0,0.0
1,170,224,267,3,262,265,log_euclidean_gaussian_ar,224.0,0.1,0.7626132958758782,38.396287445062164,0.09148261386816121,,,
1,170,224,267,3,262,265,persistence,,,0.9883642791927233,64.42293332178387,0.07284730533096838,,,
1,170,224,267,3,262,265,raw_var_window_ar,72.0,1e-06,0.29025704812492903,50.25432981316299,9.999999955094122e-09,,,
1,170,224,267,3,262,265,seasonal_window_naive,72.0,,0.9883642791927234,64.42286266947147,0.07283731533097176,,,
1,170,224,267,3,263,266,cholesky_gaussian_ar,224.0,0.1,0.5092540886365404,25.64413144416484,0.15179532074098212,,,
1,170,224,267,3,263,266,euclidean_gaussian_ar,224.0,0.1,0.6662100074051261,35.753600163735584,0.2300845824977506,,,
1,170,224,267,3,263,266,fixed_bwar,224.0,0.1,0.5573789653355257,29.303429233519637,0.10839566679473539,,,
