setting,seed,n,d,phi,dispersion,window_length,fit_end,validation_end,method,ridge,validation_w2_mean,w2_mean,w2_ratio_mean,n_test_origins,min_pred_eig,mean_shift_strength,covariance_shift_strength,coordinate_dimension,reference_condition
Mean shift,32,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.22559385440089372,0.19741807934174901,0.9759934691410508,91,0.19277631482011132,0.35,0.8,20,6.0
Mean shift,32,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.21863987283896916,0.19086796920529836,0.9436111020516426,91,0.1575883929425639,0.35,0.8,20,6.0
Mean shift,32,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.21411819751827676,0.18616854295830218,0.9203781269306636,91,0.1881496509467208,0.35,0.8,20,6.0
Mean shift,32,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.21410481326832007,0.18687057316488834,0.9238488166418208,91,0.18503224661569984,0.35,0.8,20,6.0
Mean shift,33,260,5,0.7,0.16,36,117,169,persistence,,,0.2002377076371499,1.0,91,0.09133607887695984,0.35,0.8,20,6.0
Mean shift,33,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.20001017661214526,0.19743133113461747,0.9859847751172928,91,0.11994673842330637,0.35,0.8,20,6.0
Mean shift,33,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.2083646309037125,0.20083125228197773,1.00296420015906,91,0.18268337072833785,0.35,0.8,20,6.0
Mean shift,33,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.20453002683363214,0.19436816788627015,0.9706871406982149,91,0.1826017145010211,0.35,0.8,20,6.0
Mean shift,33,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.19716122639262743,0.18948174802283912,0.9462840453916821,91,0.21911941716003125,0.35,0.8,20,6.0
Mean shift,33,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.1977376316520141,0.1894031436768041,0.9458914902283087,91,0.21558538550036052,0.35,0.8,20,6.0
Mean shift,34,260,5,0.7,0.16,36,117,169,persistence,,,0.21067675764504226,1.0,91,0.040468653472702405,0.35,0.8,20,6.0
Mean shift,34,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.2369237924076309,0.20354868882902297,0.9661658509666786,91,0.15100684196955289,0.35,0.8,20,6.0
Mean shift,34,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.25263706612749354,0.221467008030162,1.0512170896577953,91,0.2252799875212485,0.35,0.8,20,6.0
Mean shift,34,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.24034292627911322,0.20517690820483306,0.9738943702110908,91,0.18163845253988947,0.35,0.8,20,6.0
Mean shift,34,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.23079728366078883,0.19879313130956489,0.9435930832223104,91,0.21774862395261682,0.35,0.8,20,6.0
Mean shift,34,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.2306178239119463,0.19946584691899197,0.9467862005692201,91,0.22232061265884756,0.35,0.8,20,6.0
Mean shift,35,260,5,0.7,0.16,36,117,169,persistence,,,0.22448316922807496,1.0,91,0.1432435052355888,0.35,0.8,20,6.0
Mean shift,35,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.19549083847492976,0.20787539178308737,0.9260177165972114,91,0.25320116899141193,0.35,0.8,20,6.0
Mean shift,35,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.19816357547093352,0.21321395077479138,0.9497992722927301,91,0.20600361237122894,0.35,0.8,20,6.0
Mean shift,35,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.19884513367483575,0.2084028083162383,0.928367186871373,91,0.23029429216866248,0.35,0.8,20,6.0
Mean shift,35,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.19316605762201805,0.20365319974299573,0.9072092150306557,91,0.2426037280582231,0.35,0.8,20,6.0
Mean shift,35,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.19325205690748246,0.20389092738133507,0.9082682148619429,91,0.24237831135447527,0.35,0.8,20,6.0
Mean shift,36,260,5,0.7,0.16,36,117,169,persistence,,,0.1814645669970201,1.0,91,0.1282257094170372,0.35,0.8,20,6.0
Mean shift,36,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.17351848916758558,0.1660360642834222,0.914977877119938,91,0.3286699622124147,0.35,0.8,20,6.0
Mean shift,36,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.1741033374760198,0.16511697292494895,0.9099130241093315,91,0.26855664341080987,0.35,0.8,20,6.0
Mean shift,36,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.17481332285910056,0.16925538702283915,0.9327186558994658,91,0.2591536158447372,0.35,0.8,20,6.0
Mean shift,36,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.17022969590097045,0.16396622142269834,0.9035715574456522,91,0.28199987211167166,0.35,0.8,20,6.0
Mean shift,36,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.1702333813999792,0.16474721952761648,0.9078754175206109,91,0.2853574728970319,0.35,0.8,20,6.0
Mean shift,37,260,5,0.7,0.16,36,117,169,persistence,,,0.17167862442916546,1.0,91,0.0950579436338479,0.35,0.8,20,6.0
Mean shift,37,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.15496105622398776,0.161757858387174,0.9422131551031575,91,0.23851089086566776,0.35,0.8,20,6.0
Mean shift,37,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.15791556639673165,0.16312676240930513,0.95018679787134,91,0.20036679319218792,0.35,0.8,20,6.0
Mean shift,37,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.15223631999510026,0.1592197840406522,0.927429285795252,91,0.16605261956111222,0.35,0.8,20,6.0
Mean shift,37,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.14990408739505193,0.15691710024389452,0.9140165280660113,91,0.2005114908801527,0.35,0.8,20,6.0
Mean shift,37,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.1508544165292604,0.1574383526574918,0.9170527383998862,91,0.19865011398204444,0.35,0.8,20,6.0
Mean shift,38,260,5,0.7,0.16,36,117,169,persistence,,,0.14281851995820444,1.0,91,0.12316412465312801,0.35,0.8,20,6.0
Mean shift,38,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.14505623138788912,0.13640481044208444,0.9550918920179473,91,0.2586946450309018,0.35,0.8,20,6.0
Mean shift,38,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.1395803071854339,0.13390126378091588,0.9375623260911948,91,0.20994795889362622,0.35,0.8,20,6.0
Mean shift,38,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.13802669436537,0.13403745718816582,0.9385159377606743,91,0.21918322943356708,0.35,0.8,20,6.0
Mean shift,38,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.13898831871494377,0.1330476482619887,0.9315854015356331,91,0.2310668037507576,0.35,0.8,20,6.0
Mean shift,38,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.1393132070638266,0.13342081653093585,0.9341982858384276,91,0.23063284751250743,0.35,0.8,20,6.0
Mean shift,39,260,5,0.7,0.16,36,117,169,persistence,,,0.16847681378170773,1.0,91,0.12508392639458937,0.35,0.8,20,6.0
Mean shift,39,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.14500775022805337,0.1514350713407455,0.8988481437983336,91,0.28777358147085347,0.35,0.8,20,6.0
Mean shift,39,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.14173972755217482,0.1569825279830194,0.9317752660399831,91,0.24019739110469485,0.35,0.8,20,6.0
Mean shift,39,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.13955595249860625,0.15425205719350574,0.9155684615057313,91,0.21367649120224405,0.35,0.8,20,6.0
Mean shift,39,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.1389943158948321,0.14994314586227994,0.8899927681239181,91,0.23519101598025996,0.35,0.8,20,6.0
Mean shift,39,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.1389814441034322,0.15034284790730668,0.8923652135426962,91,0.23476783082228084,0.35,0.8,20,6.0
Mean shift,40,260,5,0.7,0.16,36,117,169,persistence,,,0.17054093145359367,1.0,91,0.11411827561756895,0.35,0.8,20,6.0
Mean shift,40,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.14015817713957188,0.1515797528332008,0.8888174325144199,91,0.21876002180560017,0.35,0.8,20,6.0
Mean shift,40,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.1432235381730538,0.15448912827055794,0.9058771225991361,91,0.17668116106323348,0.35,0.8,20,6.0
Mean shift,40,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.14343571547286518,0.15219351652482624,0.892416355578778,91,0.1840155112356783,0.35,0.8,20,6.0
Mean shift,40,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.1414121167051683,0.14989009189393446,0.8789097761830944,91,0.20479266966450552,0.35,0.8,20,6.0
Mean shift,40,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.14176647358476743,0.15003343696579086,0.8797503079582795,91,0.20409938466876443,0.35,0.8,20,6.0
Mean shift,41,260,5,0.7,0.16,36,117,169,persistence,,,0.17461803487848157,1.0,91,0.08862047455250636,0.35,0.8,20,6.0
Mean shift,41,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.15674320846617945,0.16691896380386975,0.9559090727371334,91,0.1989391011076684,0.35,0.8,20,6.0
Mean shift,41,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.15708407136284533,0.17113782730978727,0.9800695983601224,91,0.17012327776188194,0.35,0.8,20,6.0
Mean shift,41,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.15580550292078976,0.16781845103593893,0.961060243019717,91,0.1646966102935302,0.35,0.8,20,6.0
Mean shift,41,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.15486997918699857,0.165434139170026,0.947405800810628,91,0.19074741926071545,0.35,0.8,20,6.0
Mean shift,41,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.15475500467185818,0.1659138868175496,0.9501532125992067,91,0.19270354001877224,0.35,0.8,20,6.0
Mean shift,42,260,5,0.7,0.16,36,117,169,persistence,,,0.2137995224256812,1.0,91,0.10804891608589863,0.35,0.8,20,6.0
Mean shift,42,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.2270161697645901,0.2031940476813572,0.9503952365094241,91,0.24411542466168956,0.35,0.8,20,6.0
Mean shift,42,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.23022394701444757,0.2079105416397432,0.9724555942916802,91,0.23726020123517644,0.35,0.8,20,6.0
Mean shift,42,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.22260680708688435,0.20692776838264543,0.9678588896501186,91,0.20531293283388694,0.35,0.8,20,6.0
Mean shift,42,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.2202202827102408,0.20132900745594495,0.9416719231724612,91,0.25501494880250236,0.35,0.8,20,6.0
Mean shift,42,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.22044817478400208,0.20111873272757863,0.9406884096174231,91,0.25130739684740516,0.35,0.8,20,6.0
Mean shift,43,260,5,0.7,0.16,36,117,169,persistence,,,0.18957956025478082,1.0,91,0.16895246024715227,0.35,0.8,20,6.0
Mean shift,43,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.1676041814194136,0.17765872765310803,0.937119631538062,91,0.2210545990669877,0.35,0.8,20,6.0
Mean shift,43,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.1716982101669321,0.1848448267189194,0.9750250842997089,91,0.25303565751096857,0.35,0.8,20,6.0
Mean shift,43,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.16658082377283295,0.17958161471947504,0.9472625344110447,91,0.23821903725781612,0.35,0.8,20,6.0
Mean shift,43,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.1641816685743896,0.17619149181910101,0.9293802115708717,91,0.24605420232412395,0.35,0.8,20,6.0
Mean shift,43,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.16475547054990497,0.17660041194412565,0.9315371958178816,91,0.247641027581036,0.35,0.8,20,6.0
Mean shift,44,260,5,0.7,0.16,36,117,169,persistence,,,0.2126552583647887,1.0,91,0.07117930714368853,0.35,0.8,20,6.0
Mean shift,44,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.19559023583022703,0.20826859290871164,0.9793719398720336,91,0.2111567353538758,0.35,0.8,20,6.0
Mean shift,44,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.19675849722692465,0.20162396932241194,0.9481259521762979,91,0.1815879146998903,0.35,0.8,20,6.0
Mean shift,44,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.1932529997733973,0.1980914394627349,0.9315144190929384,91,0.17919827871661767,0.35,0.8,20,6.0
Mean shift,44,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.18979729295250525,0.19750480764699935,0.9287558142963938,91,0.20038345618923672,0.35,0.8,20,6.0
Mean shift,44,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.1904461732332542,0.19706961368687295,0.9267093379314414,91,0.1999570127929668,0.35,0.8,20,6.0
Mean shift,45,260,5,0.7,0.16,36,117,169,persistence,,,0.20410089465155776,1.0,91,0.08930114277146155,0.35,0.8,20,6.0
Mean shift,45,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.2218364773090276,0.192255586793302,0.9419634692024348,91,0.22483518716034662,0.35,0.8,20,6.0
Mean shift,45,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.23188878093412407,0.19534183397791446,0.9570846532123398,91,0.17170255799472728,0.35,0.8,20,6.0
Mean shift,45,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.22872785291407796,0.18873652973088642,0.9247217169385686,91,0.17867088060497152,0.35,0.8,20,6.0
Mean shift,45,260,5,0.7,0.16,36,117,169,fixed_bwar,0.0001,0.21970098331669025,0.18638566263027098,0.9132035552733352,91,0.21217266577096305,0.35,0.8,20,6.0
Mean shift,45,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.22105585741963565,0.1866645621631034,0.9145700340107682,91,0.20801826937606738,0.35,0.8,20,6.0
Mean shift,46,260,5,0.7,0.16,36,117,169,persistence,,,0.24289645005150565,1.0,91,0.030400418421647247,0.35,0.8,20,6.0
Mean shift,46,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.21844388029138292,0.2480659644274264,1.021282790978726,91,0.28427118617230246,0.35,0.8,20,6.0
Mean shift,46,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.21822449104637098,0.23624678854754905,0.9726234718434684,91,0.1174712961809695,0.35,0.8,20,6.0
Mean shift,46,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.21468322224012443,0.23028963433851904,0.9480979828634245,91,0.09974459100249977,0.35,0.8,20,6.0
Mean shift,46,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.21142953147866098,0.2269260603473301,0.9342502136165882,91,0.15967418108763776,0.35,0.8,20,6.0
Mean shift,46,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.21133601957136017,0.22779078521564647,0.9378102692210774,91,0.16215523879531857,0.35,0.8,20,6.0
Mean shift,47,260,5,0.7,0.16,36,117,169,persistence,,,0.1808582525164455,1.0,91,0.14265380866892519,0.35,0.8,20,6.0
Mean shift,47,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.2211649456848974,0.16454491307192712,0.9098004143159848,91,0.2686942952466346,0.35,0.8,20,6.0
Mean shift,47,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.23212470334481747,0.1680308070178814,0.9290745911779851,91,0.21927004517381973,0.35,0.8,20,6.0
Mean shift,47,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.2241681258048908,0.16704452565458425,0.9236212521703694,91,0.23392809584596233,0.35,0.8,20,6.0
Mean shift,47,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.21728363650117,0.16431344510737322,0.90852058350189,91,0.24828943574831902,0.35,0.8,20,6.0
Mean shift,47,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.21767217071311376,0.16412850709649984,0.9074980257346874,91,0.249015779600341,0.35,0.8,20,6.0
Mean shift,48,260,5,0.7,0.16,36,117,169,persistence,,,0.21322157113847617,1.0,91,0.07292689429009226,0.35,0.8,20,6.0
Mean shift,48,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.20833232757411152,0.19772516636417753,0.9273225279620768,91,0.14424024949524922,0.35,0.8,20,6.0
Mean shift,48,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.21563328905059367,0.205768813907607,0.9650468890596956,91,0.15772347709200882,0.35,0.8,20,6.0
Mean shift,48,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.20674062350806122,0.194131210599268,0.9104670299666351,91,0.16431704165605945,0.35,0.8,20,6.0
Mean shift,48,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.2040303348469957,0.18987655752895286,0.8905128900191718,91,0.17813533882783986,0.35,0.8,20,6.0
Mean shift,48,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.20476242341129813,0.19034613285366683,0.892715178100095,91,0.1757834279834488,0.35,0.8,20,6.0
Mean shift,49,260,5,0.7,0.16,36,117,169,persistence,,,0.18433301916452524,1.0,91,0.07022515831867537,0.35,0.8,20,6.0
Mean shift,49,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.16907173173168905,0.18859611053449804,1.023127117373192,91,0.11916125201104258,0.35,0.8,20,6.0
Mean shift,49,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.17033303359551122,0.18970091963802602,1.029120667028785,91,0.1310308734723159,0.35,0.8,20,6.0
Mean shift,49,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.16583795403031434,0.1820630408730658,0.9876854494015888,91,0.12863613209527758,0.35,0.8,20,6.0
Mean shift,49,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.16338857637174925,0.18136431320641114,0.9838948769375692,91,0.15839227756361485,0.35,0.8,20,6.0
Mean shift,49,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.16348076040528672,0.18186593624448624,0.9866161638798038,91,0.15825439942564784,0.35,0.8,20,6.0
Covariance shift,0,260,5,0.7,0.16,36,117,169,persistence,,,0.4136593873396371,1.0,91,0.07193943398320685,0.35,0.8,20,6.0
Covariance shift,0,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.4472946332263842,0.42553549989427886,1.0287098828604386,91,0.09115894979105907,0.35,0.8,20,6.0
Covariance shift,0,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.5029158672243462,0.43763400850218237,1.0579573965835345,91,0.11586941530894335,0.35,0.8,20,6.0
Covariance shift,0,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.5120344057140771,0.39745672568986534,0.960830910295604,91,0.11866234410427731,0.35,0.8,20,6.0
Covariance shift,0,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.43043437913116633,0.3875743564194358,0.9369407978676328,91,0.12541401634079827,0.35,0.8,20,6.0
Covariance shift,0,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.4320418760741821,0.37814042487741206,0.9141347602657884,91,0.1283985129215124,0.35,0.8,20,6.0
Covariance shift,1,260,5,0.7,0.16,36,117,169,persistence,,,0.2012581107256995,1.0,91,0.05897839742815568,0.35,0.8,20,6.0
Covariance shift,1,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.220256087347561,0.19444590480699642,0.9661518937341729,91,0.07131451246346814,0.35,0.8,20,6.0
Covariance shift,1,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.20751359615934242,0.18767140446985017,0.9324911368448299,91,0.0742575775979447,0.35,0.8,20,6.0
Covariance shift,1,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.21179644065521905,0.1869068262833871,0.9286921436827349,91,0.08283942284312913,0.35,0.8,20,6.0
Covariance shift,1,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.2096733780045965,0.18592484454920338,0.9238129279798604,91,0.08614298801863214,0.35,0.8,20,6.0
Covariance shift,1,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.2056871167248531,0.18412995100156565,0.9148945617030148,91,0.0842389922586496,0.35,0.8,20,6.0
Covariance shift,2,260,5,0.7,0.16,36,117,169,persistence,,,0.250591566967562,1.0,91,0.04881950534549602,0.35,0.8,20,6.0
Covariance shift,2,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.2731536976679952,0.23655121393219572,0.9439711670856675,91,0.09793686971330273,0.35,0.8,20,6.0
Covariance shift,2,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.251898629975084,0.2339826106542575,0.9337210085946169,91,0.10664762682765014,0.35,0.8,20,6.0
Covariance shift,2,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.27084480215811957,0.2307171977679469,0.9206901914532991,91,0.10137417031619124,0.35,0.8,20,6.0
Covariance shift,2,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.2636607881160702,0.22648813250343988,0.9038138643059676,91,0.11142542932039286,0.35,0.8,20,6.0
Covariance shift,2,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.2571467592479537,0.22588072536268855,0.9013899713230487,91,0.10789068436916381,0.35,0.8,20,6.0
Covariance shift,3,260,5,0.7,0.16,36,117,169,persistence,,,0.35680223981396914,1.0,91,0.12392272335914936,0.35,0.8,20,6.0
Covariance shift,3,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.48652006551811616,0.3490955275620891,0.9784006057363929,91,0.04185253601417784,0.35,0.8,20,6.0
Covariance shift,3,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.5188252094433532,0.33395702817498485,0.9359723424076727,91,0.14785655335268197,0.35,0.8,20,6.0
Covariance shift,3,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.5652827866076712,0.3344613803300981,0.9373858765698354,91,0.15771161700038458,0.35,0.8,20,6.0
Covariance shift,3,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.49642694414301264,0.3265295589340928,0.9151555749883745,91,0.1638175350952138,0.35,0.8,20,6.0
Covariance shift,3,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.49543283350227446,0.3273277752669937,0.9173927143441057,91,0.16412033043004998,0.35,0.8,20,6.0
Covariance shift,4,260,5,0.7,0.16,36,117,169,persistence,,,0.1943963681258087,1.0,91,0.13275363149401326,0.35,0.8,20,6.0
Covariance shift,4,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.2770735815423999,0.17986923071217872,0.9252705307527743,91,0.1984213713674929,0.35,0.8,20,6.0
Covariance shift,4,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.26679085453680407,0.1814995739110469,0.9336572265258819,91,0.1814871569808126,0.35,0.8,20,6.0
Covariance shift,4,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.2720784029927722,0.18178693455924827,0.9351354467774834,91,0.18362188406439614,0.35,0.8,20,6.0
Covariance shift,4,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.27218481551033324,0.17754219185906098,0.9132999426417262,91,0.187400827480721,0.35,0.8,20,6.0
Covariance shift,4,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.2695964076184895,0.1784540142784531,0.9179904748166997,91,0.1917807946298208,0.35,0.8,20,6.0
Covariance shift,5,260,5,0.7,0.16,36,117,169,persistence,,,0.40498003736656696,1.0,91,0.038967600264101426,0.35,0.8,20,6.0
Covariance shift,5,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.4650956178787854,0.39123133937458765,0.9660509241853452,91,0.05285109875983496,0.35,0.8,20,6.0
Covariance shift,5,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.4833702083941412,0.41019256205218957,1.012871065743185,91,0.07777569102080924,0.35,0.8,20,6.0
Covariance shift,5,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.49080240409138054,0.38877067147200456,0.9599749014791795,91,0.07974607111288476,0.35,0.8,20,6.0
Covariance shift,5,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.4424831367338657,0.37171858011431974,0.917868896776903,91,0.08316366428091333,0.35,0.8,20,6.0
Covariance shift,5,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.44198403149631904,0.3725455449033083,0.9199108857953395,91,0.08208135053571608,0.35,0.8,20,6.0
Covariance shift,6,260,5,0.7,0.16,36,117,169,persistence,,,0.22421801612778242,1.0,91,0.060563698691479165,0.35,0.8,20,6.0
